105037	0.883304	0.99557	2.09675	0.0060332179408469
105038	0.917435	0.964603	2.15107	0.0062574370071405
105039	0.944421	0.939229	2.21192	0.0057682774445077
105040	0.963598	0.920075	2.27781	0.0051963353196835
105041	0.974492	0.907611	2.3471	0.0045464790895995
105063	0.283934	1.47977	2.34335	0.0053882394481435
105064	0.298652	1.47102	2.2742	0.0056789734655005
105065	0.32146	1.45538	2.20854	0.0063414814208321
105066	0.351799	1.43326	2.148	0.0070245436317254
105067	0.38892	1.40519	2.09406	0.0081371181280081
105068	0.431909	1.37187	2.04806	0.0090273403236783
105069	0.479709	1.33411	2.01112	0.0094924264564417
105070	0.531141	1.29285	1.98415	0.0085760232845714
105071	0.58494	1.2491	1.96782	0.0074611066823596
105072	0.639781	1.20394	1.96253	0.0066215916660981
105073	0.694314	1.15848	1.96842	0.0061467136558846
105074	0.747195	1.11384	1.98532	0.0059296369533016
105075	0.790725	1.16742	2.14451	0.0046357559824911
105076	0.821862	1.14036	2.17	0.0045298742873306
105077	0.849385	1.116	2.20162	0.0041926220058068
105078	0.872617	1.09492	2.2386	0.0038158050990323
105079	0.890986	1.07765	2.28002	0.0034968954368980
105080	0.904038	1.06461	2.32486	0.0032063915808496
105104	0.451431	1.43962	2.32241	0.0039675550540511
105105	0.466956	1.42898	2.27772	0.0043114320173419
105106	0.487606	1.41392	2.23651	0.0046167345236103
105107	0.512874	1.39481	2.1998	0.0051203204075048
105108	0.542135	1.37213	2.16848	0.0057972898582979
105109	0.574671	1.34643	2.14334	0.0064615291139276
105110	0.609679	1.31835	2.12498	0.0064171080103621
105111	0.646299	1.28857	2.11387	0.0057488402080706
105112	0.683627	1.25783	2.11027	0.0052796198874073
105113	0.720746	1.22688	2.11427	0.0050057427938590
105114	0.75674	1.1965	2.12578	0.0047337835689793
105115	0.76282	1.24321	2.28182	0.0021633960557338
105116	0.778583	1.22952	2.29473	0.0020514362089751
105117	0.792516	1.21718	2.31073	0.0018951870608704
105118	0.804277	1.20651	2.32945	0.0017660179683297
105146	0.609372	1.368	2.3284	0.0024449271892304
105147	0.622163	1.35833	2.30981	0.0025622976785864
105148	0.636976	1.34685	2.29396	0.0027128849380510
105149	0.653447	1.33384	2.28123	0.0028780356505423
105150	0.671169	1.31962	2.27194	0.0029046452502841
105151	0.689707	1.30454	2.26631	0.0027744004797092
105152	0.708604	1.28898	2.26449	0.0026044836022293
105153	0.727394	1.27332	2.26651	0.0024330424856737
105154	0.745616	1.25794	2.27234	0.0022860114804122
106872	2.31224	0.0875724	1.00638	0.0107531101124974
106873	2.20453	0.112368	0.996591	0.0113412056331565
106874	2.09495	0.120743	0.981326	0.0098657916888409
106875	1.98619	0.112491	0.960959	0.0091660297330630
106876	1.88093	0.0878163	0.935992	0.0089838541588405
106877	1.78177	0.0473256	0.907038	0.0092702816435403
106913	2.23847	0.252751	0.888089	0.0116169220520204
106914	2.1131	0.262334	0.870625	0.0099730144370701
106915	1.98866	0.252893	0.847323	0.0090720368353371
106916	1.86823	0.224662	0.818757	0.0088787296295255
106917	1.75477	0.178335	0.78563	0.0093441493738694
106918	1.65108	0.115054	0.748759	0.0103894458759679
106919	1.55971	0.0363772	0.70905	0.0122545969548908
106953	2.27305	0.379719	0.75627	0.0125341976705118
106954	2.13497	0.390272	0.737036	0.0105543537900338
106955	1.99792	0.379874	0.711372	0.0087160174936972
106956	1.86529	0.348782	0.679911	0.0080783431904512
106957	1.74033	0.297761	0.643427	0.0092878196153692
106958	1.62613	0.228067	0.602819	0.0111156297714397
106959	1.5255	0.141416	0.559086	0.0133186959680688
106960	1.44091	0.0399423	0.513306	0.0132514108260542
106961	1.34825	0.00599933	0.295192	0.0128895831472772
106993	2.30742	0.490143	0.604379	0.0141685403422401
106994	2.16003	0.501407	0.583848	0.0118156728260082
106995	2.01375	0.490309	0.556455	0.0098868492281023
106996	1.87217	0.457121	0.522873	0.0080895944611115
106997	1.7388	0.402661	0.483931	0.0104350133927334
106998	1.6169	0.32827	0.440586	0.0125182038465676
106999	1.50948	0.23578	0.393906	0.0150528755418717
107000	1.41919	0.127467	0.34504	0.0154293932172318
107001	1.34461	0.0785137	0.11506	0.0156306704556726
107033	2.34073	0.581305	0.436156	0.0160543774576972
107034	2.18766	0.593003	0.414834	0.0140787753882649
107035	2.03575	0.581477	0.386386	0.0126813808180534
107036	1.88872	0.547011	0.351511	0.0123361337884821
107037	1.75021	0.490454	0.311068	0.0130233095039424
107038	1.62361	0.413197	0.266054	0.0147770568573903
107039	1.51206	0.317144	0.217576	0.0176866433614747
107040	1.41829	0.20466	0.166828	0.0185258465731993
107074	2.21719	0.662804	0.234156	0.0167901680157314
107075	2.06338	0.651135	0.205353	0.0158507269141082
107076	1.91452	0.616239	0.170043	0.0154163831316765
107077	1.77428	0.558977	0.129096	0.0161422407905837
107078	1.64611	0.480757	0.0835205	0.0171618044146694
107079	1.53316	0.383507	0.0344382	0.0170166622740428
107114	2.24788	0.709092	0.0462611	0.0165462315370427
107115	2.09596	0.697566	0.0178127	0.0196294785482165
148592	2.28837	0.083041	2.32956	0.0016343515596891
148593	2.27932	0.0962966	2.31098	0.0016361128692446
148594	2.26747	0.110515	2.29486	0.0016373788790664
148595	2.2531	0.125346	2.28159	0.0015945413940334
148596	2.23656	0.140426	2.2715	0.0015493736720851
148597	2.21828	0.155381	2.26484	0.0015204596637375
148598	2.19868	0.169844	2.26176	0.0015039458876256
148599	2.17826	0.18346	2.26235	0.0015017416619667
148600	2.15753	0.195892	2.2666	0.0014999007582523
148601	2.13698	0.206835	2.27439	0.0014001540052855
148602	2.11713	0.216019	2.28553	0.0013102259860362
148603	2.09847	0.223218	2.29976	0.0012581479812541
148604	2.08145	0.228254	2.31672	0.0012371769973315
148605	2.0665	0.231004	2.33599	0.0012493401927924
148634	2.34266	0.0501145	2.16807	0.0032579040780539
148635	2.31427	0.0794121	2.14185	0.0032788734754190
148636	2.28161	0.109199	2.12192	0.0033730618008646
148637	2.24548	0.138741	2.10875	0.0036051056700220
148638	2.20677	0.167312	2.10268	0.0037603463803655
148639	2.16644	0.194208	2.10385	0.0036975412854086
148640	2.12548	0.218766	2.11223	0.0035659743024554
148641	2.08489	0.240382	2.12762	0.0032326677100892
148642	2.04568	0.258524	2.14964	0.0030504883827995
148643	2.00882	0.272744	2.17775	0.0030092936396017
148644	1.9752	0.282693	2.21124	0.0028660760582813
148645	1.94566	0.288126	2.24931	0.0026761690691165
148646	1.92092	0.288909	2.29101	0.0025694851051074
148647	1.9016	0.285023	2.33531	0.0025344929746372
148676	2.30753	0.0546341	1.97025	0.0048310192893067
148677	2.25445	0.0980363	1.95091	0.0052046047166541
148678	2.19758	0.140011	1.94199	0.0058266418573026
148679	2.13833	0.179525	1.94371	0.0067971682097277
148680	2.07815	0.215604	1.95602	0.0071315943530605
148681	2.01853	0.247361	1.97863	0.0064814300743985
148682	1.96092	0.274014	2.01098	0.0061073074986599
148683	1.90676	0.294906	2.05227	0.0055141333857139
148684	1.85737	0.309523	2.10148	0.0050605835398512
148685	1.81396	0.317504	2.15741	0.0048201440838135
148686	1.77762	0.318655	2.21867	0.0045018189776166
148687	1.74923	0.312945	2.28376	0.0042123642971222
148717	2.24496	0.034268	1.79519	0.0070340396259243
148718	2.17134	0.088613	1.78364	0.0081640911122358
148719	2.09462	0.139772	1.78587	0.0095173236182262
148720	2.01671	0.186484	1.80181	0.0092557704194082
148721	1.93951	0.2276	1.83108	0.0085404533034255
148722	1.86493	0.262108	1.87297	0.0081384472726644
148723	1.7948	0.289157	1.92642	0.0081985831972273
148724	1.73085	0.308081	1.99014	0.0082952783134350
148725	1.67466	0.318415	2.06255	0.0080611209269917
148726	1.62761	0.319904	2.14186	0.0075034342110676
148727	1.59086	0.312512	2.22613	0.0069629025039268
148728	1.5653	0.29642	2.31328	0.0065396573459886
148758	2.12868	0.0143837	1.63154	0.0113648622455788
148759	2.0364	0.0759276	1.63421	0.0120853528682815
148760	1.94266	0.132123	1.6534	0.0105143807261625
148761	1.84979	0.181586	1.68861	0.0095586715830434
148762	1.76007	0.223098	1.73899	0.0091974557970499
148763	1.67571	0.255638	1.8033	0.0092297151771649
148764	1.59878	0.278404	1.87995	0.0096666792362378
148765	1.53118	0.290836	1.96706	0.0106646894816781
148766	1.47458	0.292628	2.06248	0.0118027461044780
148767	1.43036	0.283735	2.16386	0.0114452874990583
148768	1.39962	0.264376	2.2687	0.0105029956217829
148800	1.85784	0.053859	1.51443	0.0124573959303444
148801	1.75158	0.11045	1.55472	0.0112808888293173
148802	1.64893	0.157946	1.61236	0.0107785586172085
148803	1.55241	0.195176	1.68594	0.0108298015175425
148804	1.46439	0.221223	1.77364	0.0114119683656532
148805	1.38705	0.235447	1.8733	0.0126676516804072
148806	1.32229	0.237496	1.98247	0.0146329205372526
148807	1.2717	0.227322	2.09846	0.0142027371959231
148808	1.23653	0.205173	2.21841	0.0128289760846194
148809	1.21765	0.171596	2.33937	0.0123775434043311
148841	1.6473	0.0159464	1.43271	0.0137986476157529
148842	1.53424	0.0682552	1.4962	0.0131194614704877
148843	1.42794	0.109258	1.57723	0.0131622653891796
148844	1.331	0.137945	1.67382	0.0139928757138132
148845	1.24583	0.15361	1.78358	0.0156694142888972
148846	1.1745	0.155868	1.90381	0.0160565514802886
148847	1.11878	0.144662	2.03155	0.0136802504331963
148848	1.08005	0.120269	2.16366	0.0123161281429096
148849	1.05925	0.0832886	2.29688	0.0118550959645817
148883	1.30536	8.519e-07	1.47984	0.0166870016335617
148884	1.2019	0.0306214	1.58294	0.0177296160380975
148885	1.11098	0.0473423	1.7001	0.0193023795082282
148886	1.03485	0.0497519	1.82843	0.0163251123221992
148887	0.975374	0.0377908	1.96479	0.0136486046687767
148888	0.93403	0.0117535	2.1058	0.0122196259868181
150356	0.0390481	2.26145	1.78644	0.0110065258965947
150396	0.222064	2.2266	1.82811	0.0149084742826945
150397	0.179306	2.09875	1.89212	0.0144896904412685
150398	0.127692	1.98446	1.97303	0.0148793769965168
150399	0.068494	1.88656	2.06885	0.0161852791776549
150400	0.0031689	1.80745	2.17724	0.0172026968040377
150435	0.437559	2.34536	1.84567	0.0226646601756881
150436	0.403444	2.20176	1.89294	0.0205901410792390
150437	0.359039	2.06897	1.95941	0.0199184203270606
150438	0.305437	1.95029	2.04344	0.0204724715493106
150439	0.243959	1.84861	2.14296	0.0202468396099139
150440	0.176117	1.76646	2.25551	0.0172622400652558
150475	0.613262	2.33291	1.93147	0.0252442762372768
150476	0.578721	2.18751	1.97934	0.0271640249235477
150477	0.533763	2.05308	2.04663	0.0266300056313630
150478	0.479493	1.93291	2.13171	0.0261893434353231
150479	0.417248	1.82997	2.23247	0.0208263084958191
150480	0.348561	1.74679	2.34643	0.0172630719918776
150515	0.777696	2.32783	2.03789	0.0191873671990454
150516	0.743581	2.18423	2.08516	0.0239221040871362
150517	0.699175	2.05145	2.15163	0.0262764695591823
150518	0.645574	1.93276	2.23566	0.0265748482899615
150519	0.584095	1.83109	2.33518	0.0217861598557765
150555	0.926812	2.33026	2.1623	0.0150197081364460
150556	0.893962	2.19198	2.20782	0.0187483127840826
150557	0.851204	2.06413	2.27182	0.0235905625385841
150595	1.05694	2.34013	2.30163	0.0122736201174847
150596	1.02616	2.21059	2.34428	0.0151492501728897
270510	1.95525	1.69218	0.0704093	0.0096281629501874
270511	1.90937	1.71968	0.218215	0.0014863789003824
270512	1.88735	1.71171	0.210826	0.0014547835557098
270513	1.86691	1.70362	0.199918	0.0014531490002583
270514	1.84853	1.6956	0.18576	0.0014951580412455
270515	1.83266	1.68786	0.1687	0.0015436157947828
270516	1.81971	1.68058	0.14916	0.0015415990133851
270517	1.80999	1.67395	0.127619	0.0015709526513855
270518	1.80373	1.66812	0.104609	0.0016316987900753
270519	1.80109	1.66324	0.080696	0.0017278166809421
270520	1.80215	1.65943	0.0564685	0.0018456364725971
270521	1.80686	1.65679	0.0325233	0.0019726599259929
270522	1.81512	1.65538	0.00945007	0.0021036348523684
270537	2.09167	1.73947	0.00824785	0.0015345928516102
270538	2.09792	1.7453	0.031258	0.0015150607645621
270539	2.10056	1.75018	0.0551712	0.0014920923356704
270540	2.0995	1.75398	0.0793987	0.0014971629879969
270541	2.09479	1.75663	0.103344	0.0015137978111122
270542	2.08653	1.75804	0.126417	0.0015410545979518
270543	2.07493	1.75819	0.14805	0.0015887151146158
270544	2.06028	1.75707	0.167711	0.0016352057338050
270545	2.04293	1.75472	0.184914	0.0016951304328558
270546	2.02331	1.75118	0.199238	0.0017759949941276
270547	2.0019	1.74654	0.210328	0.0017357298999809
270548	1.97924	1.74093	0.217911	0.0016520097389667
270549	1.95588	1.73447	0.221802	0.0015872778277773
270550	1.9324	1.72733	0.221904	0.0015352366923213
270551	1.85575	1.77556	0.35743	0.0025955713868212
270552	1.81227	1.75982	0.342833	0.0026265717013166
270553	1.77188	1.74383	0.321285	0.0024338694597931
270554	1.73557	1.728	0.293318	0.0025322255237821
270555	1.70423	1.7127	0.25962	0.0026523881932249
270556	1.67864	1.69833	0.22102	0.0026513508355231
270557	1.65944	1.68522	0.178469	0.0028843784477895
270558	1.64708	1.67371	0.133016	0.0030863652740429
270559	1.64187	1.66407	0.0857779	0.0033327249902468
270560	1.64395	1.65655	0.0379195	0.0036882358596674
270579	2.23342	1.8358	0.035357	0.0025984300928860
270580	2.23134	1.84333	0.0832154	0.0025671543604103
270581	2.22203	1.84855	0.130516	0.0026375686705123
270582	2.20572	1.85134	0.176094	0.0027046364812778
270583	2.18281	1.85164	0.218828	0.0028403331948823
270584	2.15386	1.84943	0.257665	0.0030081827973547
270585	2.11958	1.84477	0.291649	0.0032726319460111
270586	2.08083	1.83778	0.319942	0.0035155756991380
270587	2.03855	1.82862	0.341849	0.0032716315939927
270588	1.99378	1.81753	0.35683	0.0030376134442470
270589	1.94764	1.80477	0.364516	0.0028820258641338
270590	1.90124	1.79067	0.364718	0.0026629917161079
270591	1.79572	1.85844	0.484626	0.0039344256933987
270592	1.73184	1.83531	0.463181	0.0035680982828318
270593	1.6725	1.81183	0.431524	0.0042628253143006
270594	1.61916	1.78857	0.390436	0.0036105168676236
270595	1.57312	1.7661	0.340929	0.0037736874701191
270596	1.53553	1.74498	0.28422	0.0040177902174485
270597	1.50731	1.72572	0.221707	0.0043028960457647
270598	1.48916	1.70881	0.154929	0.0047915942898758
270599	1.48151	1.69465	0.0855301	0.0053852264416127
270600	1.48456	1.6836	0.0152192	0.0078543070601295
270621	2.33385	1.96567	0.151257	0.0038314532543481
270622	2.30988	1.96978	0.218218	0.0040562806540681
270623	2.27622	1.97021	0.281	0.0042930196805099
270624	2.23369	1.96697	0.338057	0.0046788851795672
270625	2.18333	1.96013	0.387984	0.0052171148693344
270626	2.1264	1.94986	0.429551	0.0057477756817316
270627	2.06428	1.93641	0.461736	0.0053175430622490
270628	1.99852	1.92011	0.483745	0.0047072269374472
270629	1.93072	1.90137	0.495036	0.0042784849259563
270630	1.86256	1.88064	0.495333	0.0039688128684913
270631	1.73077	1.96629	0.596672	0.0053691264296411
270632	1.64806	1.93635	0.568906	0.0049645897921370
270633	1.57123	1.90594	0.52792	0.0051212029022830
270634	1.50217	1.87583	0.474723	0.0048223935604463
270635	1.44257	1.84674	0.410625	0.0052931475983202
270636	1.3939	1.81939	0.337204	0.0057785727026112
270637	1.35736	1.79446	0.256268	0.0064076539400294
270638	1.33385	1.77256	0.16981	0.0072682456153467
270639	1.32395	1.75423	0.0799584	0.0078417715324422
270664	2.2978	2.1068	0.406907	0.0071232181111384
270665	2.23261	2.09795	0.471548	0.0081338972488267
270666	2.15889	2.08465	0.525365	0.0093081583451090
270667	2.07847	2.06723	0.567035	0.0083004713296825
270668	1.99333	2.04613	0.59553	0.0071631136272519
270669	1.90555	2.02187	0.61015	0.0063016317507672
270670	1.81731	1.99503	0.610533	0.0057535689809930
270671	1.66248	2.09645	0.690807	0.0078455134857067
270672	1.56299	2.06043	0.657405	0.0074309876667041
270673	1.47056	2.02385	0.608099	0.0072429778145573
270674	1.38748	1.98762	0.544103	0.0073962354906971
270675	1.31578	1.95262	0.466993	0.0078401528544807
270676	1.25723	1.91972	0.378667	0.0085778916092323
270677	1.21327	1.88973	0.281301	0.0096769963304565
270678	1.18499	1.86339	0.177292	0.0112642683053473
270679	1.17308	1.84134	0.0692003	0.0106557191252981
270704	2.34463	2.26549	0.46252	0.0109866266750659
270705	2.2662	2.25483	0.540283	0.0129116477919303
270706	2.17752	2.23883	0.605026	0.0142369165606074
270707	2.08077	2.21788	0.655154	0.0124617459888570
270708	1.97834	2.1925	0.689434	0.0108050823670393
270709	1.87275	2.1633	0.707021	0.0095607246583125
270710	1.76659	2.13102	0.707483	0.0084769133129724
270711	1.59255	2.24571	0.764715	0.0116738554419511
270712	1.47872	2.2045	0.726499	0.0112416672267778
270713	1.37297	2.16265	0.670087	0.0110292021844830
270714	1.27791	2.12119	0.596867	0.0112872059820770
270715	1.19587	2.08116	0.508644	0.0119674494054447
270716	1.12889	2.04352	0.407589	0.0132076986646554
270717	1.0786	2.0092	0.29619	0.0148605080988191
270718	1.04624	1.97906	0.17719	0.0160930094450925
270719	1.03262	1.95384	0.0535205	0.0145923946086104
270749	1.83312	2.3222	0.783266	0.0112800086509076
270750	1.71166	2.28527	0.783794	0.0115647046591182
270753	1.28086	2.31892	0.712357	0.0171083226594303
270754	1.17616	2.27327	0.631717	0.0177201741615349
270755	1.08581	2.22917	0.534553	0.0185029404677435
270756	1.01204	2.18771	0.423256	0.0183277304268947
270757	0.95665	2.14993	0.300567	0.0176054953806560
270758	0.921015	2.11673	0.169508	0.0174980669200544
270759	0.906011	2.08895	0.0333051	0.0182851907116323
270797	0.850434	2.30843	0.294327	0.0190816916312885
270798	0.812398	2.273	0.154434	0.0191906905340305
270799	0.796382	2.24335	0.00905195	0.0202596408480260
313343	2.28837	0.387495	2.23833	0.0097180563397387
313344	2.2893	0.468269	2.16226	0.0106559581633496
313345	2.29949	0.558049	2.09786	0.0110539495942854
313346	2.31871	0.654622	2.04672	0.0111753425549584
313347	2.34647	0.755611	2.01008	0.0110152070800303
313382	2.29673	0.317714	2.32419	0.0089883651486869
313383	2.10794	0.378596	2.23835	0.0101259304552291
313384	2.10901	0.471012	2.15131	0.0120603551323384
313385	2.12067	0.573731	2.07763	0.0145379353229659
313386	2.14266	0.684222	2.01911	0.0133179202072971
313387	2.17442	0.799767	1.9772	0.0118711616901890
313388	2.21518	0.917518	1.95292	0.0112847034760913
313389	2.26394	1.03458	1.94688	0.0114768559453515
313390	2.31948	1.14806	1.95922	0.0124609207835246
313422	2.11751	0.298759	2.33658	0.0089057704371370
313423	1.92287	0.389002	2.25652	0.0109765682513154
313424	1.92403	0.490784	2.16067	0.0130783728565833
313425	1.93688	0.603912	2.07952	0.0150833522490320
313426	1.9611	0.725601	2.01507	0.0128453434654790
313427	1.99608	0.852855	1.96891	0.0113903787618034
313428	2.04097	0.98254	1.94217	0.0107292371831666
313429	2.09467	1.11146	1.93552	0.0109431492455629
313430	2.15584	1.23645	1.94911	0.0119963890897168
313431	2.22298	1.35442	1.98261	0.0139838662698372
313432	2.29445	1.46247	2.0352	0.0175594274533124
313463	1.73769	0.418454	2.29241	0.0125787374651498
313464	1.73894	0.527096	2.1901	0.0150666237121528
313465	1.75265	0.647849	2.10348	0.0157994185821733
313466	1.7785	0.777739	2.03469	0.0130352283493064
313467	1.81584	0.91357	1.98542	0.0112988982564321
313468	1.86376	1.05199	1.95688	0.0090394687393763
313469	1.92107	1.18961	1.94977	0.0102350919848755
313470	1.98636	1.32302	1.96428	0.0121000109532621
313471	2.05804	1.44894	2.00004	0.0141940973044105
313472	2.13432	1.56427	2.05617	0.0176529303223594
313473	2.21333	1.66618	2.13129	0.0178891044956705
313474	2.29313	1.75215	2.22356	0.0170232602104671
313503	1.55698	0.466229	2.34513	0.0151005813915951
313504	1.55827	0.579055	2.23888	0.0180007005353269
313505	1.57252	0.704459	2.14892	0.0170077034467865
313506	1.59936	0.839353	2.07748	0.0138748331989591
313507	1.63814	0.980415	2.02631	0.0119355102954834
313508	1.6879	1.12417	1.99667	0.0095835187224611
313509	1.74742	1.26708	1.98929	0.0107657100774862
313510	1.81523	1.40563	2.00436	0.0127781055279155
313511	1.88966	1.5364	2.0415	0.0151594347743420
313512	1.96888	1.65618	2.09979	0.0172583952165370
313513	2.05094	1.76201	2.17781	0.0158282322591964
313514	2.13382	1.8513	2.27363	0.0151322657782589
313544	1.38649	0.645383	2.3058	0.0203515012440716
313545	1.40091	0.77235	2.21473	0.0188301108925603
313546	1.42809	0.908925	2.1424	0.0154649150924003
313547	1.46735	1.05174	2.09059	0.0136136233935563
313548	1.51773	1.19729	2.06058	0.0126072737740482
313549	1.57799	1.34199	2.05311	0.0129577065009586
313550	1.64665	1.48226	2.06836	0.0142852278079021
313551	1.72201	1.61467	2.10596	0.0167465073819264
313552	1.80221	1.73594	2.16498	0.0164827260402869
313553	1.8853	1.84309	2.24397	0.0146721322159516
313554	1.9692	1.93348	2.34099	0.0139695594639377
313585	1.24206	0.849848	2.29928	0.0171046919363151
313586	1.2689	0.984742	2.22784	0.0174200695962209
313587	1.30768	1.1258	2.17667	0.0158383941420672
313588	1.35744	1.26956	2.14703	0.0149501573735240
313589	1.41696	1.41247	2.13965	0.0152408446920636
313590	1.48477	1.55102	2.15471	0.0166187318632952
313591	1.5592	1.68179	2.19185	0.0182919428968927
313592	1.63842	1.80157	2.25015	0.0159091042568281
313626	1.12572	1.06494	2.3317	0.0148410208749805
313627	1.16306	1.20077	2.28242	0.0172348203365780
313628	1.21098	1.33919	2.25388	0.0181704159920687
313629	1.26829	1.4768	2.24678	0.0185604272343616
313630	1.33358	1.61021	2.26129	0.0202878925770631
313631	1.40525	1.73614	2.29705	0.0193850747342561
450517	0.0426302	2.07486	1.75588	0.0080776015966273
450518	0.079481	2.15894	1.69356	0.0083595159161194
450519	0.100247	2.24334	1.62458	0.0088824559458484
450520	0.104416	2.32597	1.55064	0.0096674300699370
450555	0.0383593	1.78236	1.81116	0.0126846438624051
450556	0.113786	1.87081	1.76013	0.0122263698974140
450557	0.173313	1.96428	1.6982	0.0122115831036573
450558	0.215474	2.06048	1.6269	0.0126424427707092
450559	0.239233	2.15704	1.54798	0.0135322526894174
450560	0.244003	2.25158	1.46338	0.0150056694131644
450561	0.229667	2.34177	1.3752	0.0153388734866282
450594	0.0445398	1.55488	1.78556	0.0143278403227485
450595	0.143075	1.64436	1.74275	0.0169344171328293
450596	0.226146	1.74177	1.68654	0.0186318277204127
450597	0.291706	1.84471	1.61834	0.0187873134245551
450598	0.33814	1.95066	1.53981	0.0194867613972291
450599	0.364306	2.057	1.45289	0.0210284716811819
450600	0.36956	2.16112	1.35972	0.0225826667795082
450601	0.353772	2.26045	1.2626	0.0210313158764821
450633	0.0119759	1.32504	1.72704	0.0123040490205317
450634	0.13107	1.40972	1.69675	0.0140961973931665
450635	0.236247	1.50523	1.65105	0.0172304554881398
450636	0.324916	1.6092	1.59106	0.0223974066011979
450637	0.394894	1.71909	1.51825	0.0230096224293914
450638	0.444458	1.83218	1.43443	0.0225451110191955
